frequency,delayrising,delayfalling
19080,511.10318555084245,8.00601782975133e6
19081,511.09963984609936,8.0060201308331685e6
19082,511.096094388952,8.006022433190084e6
19083,511.09254917940035,8.006024736822563e6
19084,511.0890042174445,8.006027041731092e6
19085,511.08545950308434,8.006029347916154e6
19086,511.08191503631997,8.006031655378236e6
19087,511.0783708171514,8.006033964117823e6
19088,511.0748268455785,8.006036274135401e6
19089,511.0712831216014,8.006038585431453e6
19090,511.06773964522006,8.006040898006467e6
19091,511.06419641643447,8.006043211860927e6
19092,511.0606534352446,8.006045526995318e6
19093,511.0571107016505,8.006047843410126e6
19094,511.05356821565215,8.006050161105837e6
19095,511.05002597724956,8.006052480082935e6
19096,511.04648398644275,8.006054800341905e6
19097,511.04294224323166,8.006057121883234e6
19098,511.0394007476163,8.006059444707406e6
19099,511.0358594995967,8.006061768814907e6
19100,511.0323184991729,8.006064094206222e6
19101,511.0287777463448,8.006066420881838e6
19102,511.02523724111245,8.006068748842237e6
19103,511.0216969834759,8.006071078087906e6
19104,511.0181569734351,8.006073408619331e6
19105,511.01461721099,8.006075740436997e6
19106,511.0110776961407,8.00607807354139e6
19107,511.00753842888713,8.006080407932993e6
19108,511.0039994092293,8.006082743612293e6
19109,511.00046063716724,8.006085080579775e6
19110,510.99692211270093,8.006087418835925e6
19111,510.9933838358304,8.006089758381228e6
19112,510.9898458065556,8.006092099216168e6
19113,510.98630802487656,8.0060944413412325e6
19114,510.98277049079326,8.006096784756905e6
19115,510.9792332043057,8.006099129463672e6
19116,510.9756961654139,8.006101475462018e6
19117,510.97215937411784,8.006103822752429e6
19118,510.9686228304176,8.00610617133539e6
19119,510.965086534313,8.006108521211386e6
19120,510.96155048580425,8.006110872380903e6
19121,510.9580146848912,8.006113224844426e6
19122,510.9544791315739,8.006115578602441e6
19123,510.9509438258524,8.0061179336554315e6
19124,510.94740876772664,8.006120290003885e6
19125,510.9438739571966,8.006122647648285e6
19126,510.9403393942623,8.006125006589117e6
19127,510.9368050789238,8.006127366826869e6
19128,510.93327101118103,8.006129728362023e6
19129,510.929737191034,8.006132091195066e6
19130,510.92620361848276,8.006134455326484e6
19131,510.92267029352723,8.0061368207567595e6
19132,510.9191372161675,8.00613918748638e6
19133,510.91560438640346,8.006141555515831e6
19134,510.91207180423527,8.006143924845597e6
19135,510.90853946966274,8.006146295476164e6
19136,510.905007382686,8.0061486674080165e6
19137,510.90147554330497,8.00615104064164e6
19138,510.8979439515197,8.006153415177521e6
19139,510.89441260733025,8.006155791016144e6
19140,510.8908815107365,8.006158168157994e6
19141,510.88735066173854,8.006160546603556e6
19142,510.8838200603363,8.006162926353316e6
19143,510.8802897065298,8.006165307407759e6
19144,510.8767596003191,8.006167689767371e6
19145,510.8732297417041,8.006170073432637e6
19146,510.86970013068486,8.006172458404043e6
19147,510.8661707672614,8.006174844682072e6
19148,510.8626416514337,8.006177232267211e6
19149,510.8591127832017,8.006179621159947e6
19150,510.8555841625655,8.006182011360762e6
19151,510.852055789525,8.006184402870143e6
19152,510.84852766408034,8.006186795688575e6
19153,510.84499978623137,8.006189189816544e6
19154,510.8414721559781,8.006191585254534e6
19155,510.8379447733207,8.006193982003032e6
19156,510.83441763825897,8.006196380062522e6
19157,510.83089075079306,8.006198779433491e6
19158,510.8273641109229,8.006201180116422e6
19159,510.8238377186484,8.006203582111802e6
19160,510.8203115739697,8.006205985420115e6
19161,510.81678567688675,8.006208390041848e6
19162,510.81326002739956,8.006210795977484e6
19163,510.80973462550816,8.006213203227512e6
19164,510.80620947121247,8.0062156117924135e6
19165,510.8026845645125,8.006218021672676e6
19166,510.7991599054084,8.006220432868784e6
19167,510.7956354938999,8.006222845381224e6
19168,510.7921113299872,8.006225259210479e6
19169,510.7885874136703,8.006227674357037e6
19170,510.7850637449491,8.006230090821382e6
19171,510.7815403238237,8.006232508603998e6
19172,510.7780171502941,8.006234927705374e6
19173,510.7744942243601,8.006237348125991e6
19174,510.770971546022,8.006239769866337e6
19175,510.7674491152796,8.006242192926897e6
19176,510.7639269321329,8.006244617308156e6
19177,510.76040499658205,8.006247043010599e6
19178,510.75688330862687,8.006249470034712e6
19179,510.75336186826746,8.006251898380981e6
19180,510.74984067550383,8.006254328049889e6
19181,510.7463197303359,8.006256759041923e6
19182,510.7427990327638,8.006259191357568e6
19183,510.7392785827874,8.006261624997309e6
19184,510.73575838040676,8.006264059961633e6
19185,510.73223842562186,8.006266496251022e6
19186,510.72871871843273,8.006268933865965e6
19187,510.7251992588394,8.006271372806945e6
19188,510.72168004684175,8.006273813074448e6
19189,510.71816108243985,8.006276254668959e6
19190,510.7146423656337,8.006278697590965e6
19191,510.7111238964234,8.006281141840949e6
19192,510.70760567480875,8.006283587419396e6
19193,510.7040877007899,8.006286034326795e6
19194,510.7005699743668,8.006288482563627e6
19195,510.6970524955394,8.0062909321303805e6
19196,510.6935352643078,8.006293383027539e6
19197,510.69001828067195,8.006295835255588e6
19198,510.6865015446318,8.006298288815014e6
19199,510.6829850561875,8.006300743706302e6
19200,510.6794688153389,8.006303199929936e6
19201,510.675952822086,8.006305657486402e6
19202,510.67243707642893,8.006308116376187e6
19203,510.6689215783676,8.006310576599774e6
19204,510.665406327902,8.006313038157649e6
19205,510.6618913250322,8.006315501050298e6
19206,510.65837656975805,8.006317965278205e6
19207,510.6548620620797,8.006320430841858e6
19208,510.65134780199713,8.006322897741739e6
19209,510.64783378951034,8.006325365978335e6
19210,510.6443200246192,8.006327835552132e6
19211,510.64080650732393,8.006330306463613e6
19212,510.63729323762436,8.006332778713266e6
19213,510.6337802155205,8.006335252301575e6
19214,510.63026744101245,8.006337727229025e6
19215,510.62675491410016,8.006340203496102e6
19216,510.6232426347836,8.006342681103292e6
19217,510.61973060306275,8.0063451600510795e6
19218,510.6162188189377,8.006347640339949e6
19219,510.6127072824084,8.006350121970386e6
19220,510.6091959934748,8.006352604942878e6
19221,510.60568495213704,8.006355089257908e6
19222,510.602174158395,8.006357574915962e6
19223,510.5986636122487,8.006360061917526e6
19224,510.5951533136982,8.0063625502630845e6
19225,510.59164326274333,8.006365039953123e6
19226,510.5881334593843,8.006367530988127e6
19227,510.58462390362104,8.006370023368581e6
19228,510.58111459545347,8.006372517094973e6
19229,510.5776055348817,8.006375012167784e6
19230,510.5740967219057,8.006377508587504e6
19231,510.5705881565254,8.006380006354614e6
19232,510.5670798387409,8.0063825054696025e6
19233,510.5635717685521,8.006385005932954e6
19234,510.5600639459591,8.006387507745153e6
19235,510.5565563709618,8.006390010906686e6
19236,510.5530490435603,8.006392515418037e6
19237,510.5495419637545,8.006395021279692e6
19238,510.5460351315445,8.006397528492137e6
19239,510.5425285469302,8.006400037055857e6
19240,510.53902220991176,8.006402546971336e6
19241,510.535516120489,8.00640505823906e6
19242,510.53201027866197,8.006407570859516e6
19243,510.52850468443074,8.006410084833187e6
19244,510.52499933779524,8.00641260016056e6
19245,510.5214942387555,8.006415116842119e6
19246,510.5179893873115,8.00641763487835e6
19247,510.5144847834632,8.006420154269739e6
19248,510.51098042721077,8.00642267501677e6
19249,510.50747631855404,8.00642519711993e6
19250,510.50397245749303,8.0064277205797015e6
19251,510.5004688440278,8.006430245396573e6
19252,510.4969654781583,8.006432771571028e6
19253,510.4934623598846,8.0064352991035525e6
19254,510.4899594892066,8.006437827994632e6
19255,510.4864568661244,8.006440358244751e6
19256,510.4829544906379,8.006442889854395e6
19257,510.47945236274717,8.006445422824049e6
19258,510.4759504824522,8.0064479571541995e6
19259,510.472448849753,8.006450492845332e6
19260,510.46894746464955,8.00645302989793e6
19261,510.4654463271419,8.00645556831248e6
19262,510.4619454372299,8.006458108089468e6
19263,510.45844479491365,8.006460649229378e6
19264,510.45494440019326,8.006463191732696e6
19265,510.45144425306853,8.006465735599907e6
19266,510.4479443535396,8.006468280831497e6
19267,510.44444470160636,8.006470827427951e6
19268,510.4409452972689,8.006473375389754e6
19269,510.43744614052724,8.006475924717391e6
19270,510.4339472313813,8.006478475411348e6
19271,510.4304485698311,8.00648102747211e6
19272,510.4269501558767,8.006483580900163e6
19273,510.423451989518,8.006486135695992e6
19274,510.41995407075507,8.006488691860082e6
19275,510.4164563995879,8.006491249392917e6
19276,510.41295897601645,8.006493808294985e6
19277,510.4094618000408,8.006496368566771e6
19278,510.4059648716609,8.006498930208758e6
19279,510.40246819087673,8.006501493221434e6
19280,510.3989717576883,8.006504057605282e6
19281,510.3954755720956,8.00650662336079e6
19282,510.39197963409873,8.006509190488441e6
19283,510.38848394369757,8.00651175898872e6
19284,510.3849885008922,8.006514328862115e6
19285,510.3814933056825,8.0065169001091095e6
19286,510.3779983580686,8.006519472730189e6
19287,510.37450365805046,8.0065220467258375e6
19288,510.37100920562807,8.006524622096543e6
19289,510.3675150008014,8.00652719884279e6
19290,510.3640210435705,8.006529776965062e6
19291,510.36052733393535,8.006532356463847e6
19292,510.35703387189596,8.006534937339629e6
19293,510.35354065745236,8.006537519592892e6
19294,510.35004769060447,8.006540103224125e6
19295,510.3465549713523,8.00654268823381e6
19296,510.343062499696,8.006545274622432e6
19297,510.3395702756353,8.006547862390479e6
19298,510.3360782991705,8.006550451538435e6
19299,510.3325865703013,8.006553042066785e6
19300,510.32909508902793,8.006555633976014e6
19301,510.3256038553503,8.00655822726661e6
19302,510.3221128692685,8.006560821939055e6
19303,510.3186221307824,8.006563417993835e6
19304,510.315131639892,8.006566015431438e6
19305,510.3116413965974,8.006568614252346e6
19306,510.30815140089857,8.006571214457045e6
19307,510.30466165279546,8.006573816046022e6
19308,510.3011721522881,8.006576419019761e6
19309,510.29768289937647,8.0065790233787475e6
19310,510.29419389406064,8.006581629123467e6
19311,510.29070513634053,8.006584236254405e6
19312,510.2872166262162,8.006586844772046e6
19313,510.2837283636876,8.006589454676877e6
19314,510.2802403487548,8.0065920659693815e6
19315,510.27675258141767,8.006594678650046e6
19316,510.27326506167634,8.006597292719355e6
19317,510.2697777895308,8.006599908177794e6
19318,510.26629076498097,8.006602525025849e6
19319,510.26280398802686,8.006605143264005e6
19320,510.25931745866853,8.006607762892747e6
19321,510.255831176906,8.0066103839125605e6
19322,510.25234514273916,8.006613006323931e6
19323,510.2488593561681,8.006615630127344e6
19324,510.2453738171928,8.006618255323284e6
19325,510.24188852581324,8.006620881912237e6
19326,510.2384034820294,8.006623509894689e6
19327,510.23491868584136,8.006626139271123e6
19328,510.23143413724904,8.006628770042027e6
19329,510.2279498362525,8.006631402207885e6
19330,510.2244657828517,8.006634035769182e6
19331,510.2209819770466,8.0066366707264045e6
19332,510.21749841883735,8.006639307080037e6
19333,510.2140151082238,8.006641944830565e6
19334,510.21053204520604,8.006644583978473e6
19335,510.207049229784,8.006647224524248e6
19336,510.20356666195767,8.006649866468375e6
19337,510.2000843417272,8.006652509811338e6
19338,510.1966022690924,8.006655154553623e6
19339,510.19312044405336,8.0066578006957155e6
19340,510.18963886661004,8.006660448238101e6
19341,510.18615753676255,8.006663097181264e6
19342,510.1826764545108,8.006665747525691e6
19343,510.17919561985474,8.006668399271867e6
19344,510.17571503279447,8.006671052420277e6
19345,510.17223469333,8.006673706971406e6
19346,510.1687546014612,8.00667636292574e6
19347,510.1652747571882,8.006679020283764e6
19348,510.1617951605109,8.006681679045964e6
19349,510.1583158114294,8.006684339212824e6
19350,510.15483670994365,8.00668700078483e6
19351,510.15135785605366,8.006689663762468e6
19352,510.1478792497594,8.006692328146222e6
19353,510.1444008910609,8.006694993936579e6
19354,510.1409227799582,8.006697661134022e6
19355,510.13744491645116,8.006700329739039e6
19356,510.13396730053995,8.006702999752113e6
19357,510.13048993222446,8.006705671173731e6
19358,510.1270128115047,8.006708344004377e6
19359,510.12353593838077,8.0067110182445375e6
19360,510.1200593128525,8.006713693894697e6
19361,510.11658293492,8.006716370955342e6
19362,510.1131068045833,8.006719049426956e6
19363,510.1096309218423,8.006721729310026e6
19364,510.1061552866971,8.006724410605037e6
19365,510.10267989914763,8.006727093312473e6
19366,510.0992047591939,8.006729777432821e6
19367,510.09572986683594,8.006732462966565e6
19368,510.09225522207373,8.006735149914191e6
19369,510.0887808249073,8.006737838276185e6
19370,510.0853066753366,8.006740528053031e6
19371,510.0818327733616,8.006743219245215e6
19372,510.0783591189824,8.006745911853222e6
19373,510.074885712199,8.006748605877538e6
19374,510.07141255301127,8.006751301318648e6
19375,510.06793964141934,8.006753998177038e6
19376,510.06446697742314,8.006756696453191e6
19377,510.06099456102265,8.006759396147595e6
19378,510.057522392218,8.006762097260733e6
19379,510.0540504710091,8.0067647997930925e6
19380,510.0505787973959,8.006767503745158e6
19381,510.04710737137844,8.006770209117414e6
19382,510.04363619295674,8.006772915910347e6
19383,510.0401652621308,8.006775624124442e6
19384,510.03669457890066,8.006778333760184e6
19385,510.03322414326624,8.006781044818059e6
19386,510.0297539552276,8.0067837572985515e6
19387,510.02628401478466,8.006786471202147e6
19388,510.02281432193746,8.006789186529331e6
19389,510.0193448766861,8.006791903280589e6
19390,510.0158756790304,8.006794621456406e6
19391,510.0124067289705,8.006797341057268e6
19392,510.0089380265063,8.00680006208366e6
19393,510.00546957163795,8.0068027845360655e6
19394,510.0020013643653,8.006805508414973e6
19395,509.9985334046884,8.006808233720866e6
19396,509.9950656926072,8.00681096045423e6
19397,509.99159822812186,8.00681368861555e6
19398,509.9881310112322,8.006816418205312e6
19399,509.9846640419383,8.006819149224002e6
19400,509.98119732024014,8.006821881672104e6
19401,509.9777308461378,8.006824615550103e6
19402,509.97426461963113,8.006827350858485e6
19403,509.97079864072026,8.006830087597737e6
19404,509.9673329094051,8.006832825768341e6
19405,509.96386742568575,8.006835565370785e6
19406,509.9604021895621,8.006838306405554e6
19407,509.95693720103424,8.006841048873131e6
19408,509.95347246010215,8.006843792774005e6
19409,509.9500079667658,8.006846538108658e6
19410,509.94654372102514,8.006849284877577e6
19411,509.94307972288027,8.0068520330812475e6
19412,509.9396159723312,8.006854782720154e6
19413,509.9361524693778,8.006857533794782e6
19414,509.93268921402023,8.006860286305618e6
19415,509.92922620625836,8.006863040253146e6
19416,509.9257634460923,8.006865795637851e6
19417,509.9223009335219,8.006868552460219e6
19418,509.9188386685473,8.006871310720735e6
19419,509.91537665116846,8.006874070419886e6
19420,509.91191488138537,8.006876831558155e6
19421,509.90845335919806,8.006879594136029e6
19422,509.9049920846064,8.006882358153992e6
19423,509.9015310576106,8.0068851236125305e6
19424,509.8980702782105,8.006887890512129e6
19425,509.8946097464062,8.006890658853273e6
19426,509.89114946219763,8.006893428636448e6
19427,509.88768942558477,8.00689619986214e6
19428,509.88422963656774,8.0068989725308325e6
19429,509.8807700951464,8.006901746643012e6
19430,509.87731080132085,8.006904522199165e6
19431,509.87385175509104,8.006907299199775e6
19432,509.87039295645695,8.006910077645328e6
19433,509.86693440541865,8.0069128575363085e6
19434,509.86347610197606,8.006915638873204e6
19435,509.86001804612926,8.006918421656497e6
19436,509.8565602378782,8.006921205886675e6
19437,509.8531026772229,8.006923991564222e6
19438,509.8496453641634,8.006926778689624e6
19439,509.8461882986996,8.006929567263367e6
19440,509.8427314808315,8.0069323572859345e6
19441,509.83927491055925,8.0069351487578135e6
19442,509.83581858788267,8.006937941679488e6
19443,509.83236251280186,8.006940736051445e6
19444,509.82890668531684,8.006943531874168e6
19445,509.8254511054276,8.0069463291481435e6
19446,509.82199577313406,8.006949127873857e6
19447,509.81854068843626,8.006951928051793e6
19448,509.81508585133423,8.006954729682437e6
19449,509.811631261828,8.006957532766274e6
19450,509.80817691991746,8.006960337303791e6
19451,509.80472282560265,8.006963143295472e6
19452,509.8012689788836,8.006965950741801e6
19453,509.7978153797604,8.006968759643266e6
19454,509.79436202823285,8.006971570000351e6
19455,509.7909089243011,8.006974381813542e6
19456,509.7874560679651,8.006977195083323e6
19457,509.78400345922483,8.00698000981018e6
19458,509.7805510980803,8.006982825994599e6
19459,509.77709898453156,8.006985643637065e6
19460,509.7736471185786,8.006988462738062e6
19461,509.77019550022135,8.006991283298077e6
19462,509.7667441294598,8.006994105317595e6
19463,509.7632930062941,8.006996928797101e6
19464,509.7598421307241,8.00699975373708e6
19465,509.75639150274986,8.007002580138018e6
19466,509.7529411223714,8.0070054080004e6
19467,509.74949098958865,8.007008237324712e6
19468,509.7460411044017,8.007011068111437e6
19469,509.74259146681044,8.007013900361064e6
19470,509.73914207681497,8.007016734074076e6
19471,509.7356929344152,8.007019569250958e6
19472,509.73224403961126,8.007022405892196e6
19473,509.728795392403,8.007025243998276e6
19474,509.72534699279055,8.007028083569682e6
19475,509.72189884077386,8.007030924606901e6
19476,509.7184509363529,8.007033767110417e6
19477,509.71500327952765,8.007036611080715e6
19478,509.71155587029824,8.007039456518281e6
19479,509.7081087086645,8.007042303423601e6
19480,509.70466179462653,8.00704515179716e6
19481,509.70121512818434,8.007048001639442e6
19482,509.69776870933794,8.007050852950933e6
19483,509.69432253808725,8.007053705732119e6
19484,509.6908766144323,8.007056559983486e6
19485,509.6874309383731,8.007059415705518e6
19486,509.68398550990963,8.007062272898699e6
19487,509.68054032904195,8.007065131563517e6
19488,509.67709539577,8.007067991700457e6
19489,509.67365071009385,8.007070853310003e6
19490,509.6702062720134,8.007073716392641e6
19491,509.66676208152876,8.007076580948856e6
19492,509.6633181386398,8.007079446979133e6
19493,509.6598744433466,8.007082314483959e6
19494,509.6564309956492,8.007085183463818e6
19495,509.6529877955475,8.007088053919195e6
19496,509.6495448430416,8.007090925850577e6
19497,509.6461021381315,8.007093799258447e6
19498,509.642659680817,8.007096674143293e6
19499,509.6392174710984,8.007099550505597e6
19500,509.6357755089755,8.007102428345848e6
19501,509.6323337944483,8.0071053076645285e6
19502,509.6288923275169,8.007108188462125e6
19503,509.62545110818127,8.007111070739123e6
19504,509.62201013644136,8.0071139544960065e6
19505,509.61856941229723,8.007116839733263e6
19506,509.6151289357488,8.007119726451376e6
19507,509.6116887067962,8.007122614650832e6
19508,509.6082487254393,8.007125504332116e6
19509,509.60480899167817,8.007128395495712e6
19510,509.60136950551276,8.007131288142107e6
19511,509.59793026694314,8.007134182271786e6
19512,509.5944912759693,8.007137077885235e6
19513,509.59105253259116,8.007139974982937e6
19514,509.58761403680876,8.0071428735653795e6
19515,509.58417578862213,8.007145773633047e6
19516,509.5807377880313,8.007148675186425e6
19517,509.57730003503616,8.007151578225998e6
19518,509.5738625296368,8.007154482752253e6
19519,509.5704252718332,8.007157388765675e6
19520,509.56698826162534,8.007160296266748e6
19521,509.5635514990132,8.007163205255958e6
19522,509.5601149839968,8.00716611573379e6
19523,509.55667871657624,8.007169027700731e6
19524,509.5532426967514,8.007171941157264e6
19525,509.5498069245223,8.007174856103876e6
19526,509.5463713998889,8.007177772541051e6
19527,509.54293612285136,8.007180690469275e6
19528,509.5395010934095,8.007183609889034e6
19529,509.5360663115634,8.007186530800813e6
19530,509.53263177731304,8.007189453205097e6
19531,509.5291974906585,8.00719237710237e6
19532,509.52576345159963,8.007195302493121e6
19533,509.52232966013656,8.00719822937783e6
19534,509.5188961162693,8.007201157756988e6
19535,509.51546281999765,8.007204087631077e6
19536,509.51202977132186,8.007207019000582e6
19537,509.5085969702418,8.00720995186599e6
19538,509.50516441675745,8.007212886227786e6
19539,509.5017321108689,8.007215822086454e6
19540,509.49830005257604,8.007218759442481e6
19541,509.494868241879,8.007221698296352e6
19542,509.4914366787777,8.007224638648551e6
19543,509.4880053632721,8.007227580499565e6
19544,509.48457429536234,8.007230523849878e6
19545,509.48114347504827,8.007233468699977e6
19546,509.47771290233,8.0072364150503455e6
19547,509.4742825772074,8.00723936290147e6
19548,509.47085249968063,8.007242312253835e6
19549,509.4674226697496,8.007245263107927e6
19550,509.4639930874143,8.00724821546423e6
19551,509.4605637526748,8.007251169323229e6
19552,509.457134665531,8.007254124685411e6
19553,509.4537058259829,8.007257081551261e6
19554,509.45027723403064,8.007260039921264e6
19555,509.44684888967413,8.007262999795904e6
19556,509.44342079291334,8.007265961175669e6
19557,509.43999294374834,8.007268924061042e6
19558,509.43656534217905,8.00727188845251e6
19559,509.43313798820554,8.007274854350557e6
19560,509.42971088182776,8.007277821755669e6
19561,509.42628402304575,8.007280790668331e6
19562,509.42285741185947,8.007283761089029e6
19563,509.41943104826896,8.007286733018247e6
19564,509.4160049322742,8.007289706456472e6
19565,509.4125790638752,8.007292681404188e6
19566,509.40915344307194,8.007295657861881e6
19567,509.40572806986444,8.007298635830035e6
19568,509.4023029442527,8.007301615309138e6
19569,509.3988780662367,8.007304596299673e6
19570,509.3954534358164,8.007307578802127e6
19571,509.392029052992,8.007310562816984e6
19572,509.3886049177632,8.00731354834473e6
19573,509.38518103013024,8.00731653538585e6
19574,509.38175739009296,8.00731952394083e6
19575,509.3783339976515,8.007322514010154e6
19576,509.3749108528058,8.007325505594308e6
19577,509.3714879555558,8.007328498693777e6
19578,509.36806530590155,8.007331493309048e6
19579,509.3646429038431,8.007334489440604e6
19580,509.3612207493804,8.007337487088933e6
19581,509.3577988425134,8.007340486254517e6
19582,509.35437718324215,8.007343486937843e6
19583,509.3509557715667,8.007346489139398e6
19584,509.347534607487,8.007349492859664e6
19585,509.34411369100303,8.00735249809913e6
19586,509.34069302211486,8.007355504858278e6
19587,509.33727260082236,8.007358513137595e6
19588,509.33385242712563,8.007361522937566e6
19589,509.33043250102475,8.007364534258676e6
19590,509.3270128225195,8.007367547101411e6
19591,509.3235933916101,8.007370561466256e6
19592,509.32017420829635,8.007373577353696e6
19593,509.3167552725784,8.007376594764218e6
19594,509.31333658445624,8.007379613698305e6
19595,509.3099181439298,8.007382634156443e6
19596,509.3064999509991,8.007385656139119e6
19597,509.3030820056642,8.007388679646815e6
19598,509.299664307925,8.00739170468002e6
19599,509.29624685778157,8.007394731239217e6
19600,509.2928296552339,8.007397759324892e6
19601,509.28941270028196,8.0074007889375305e6
19602,509.2859959929258,8.007403820077618e6
19603,509.2825795331654,8.007406852745638e6
19604,509.27916332100074,8.007409886942078e6
19605,509.2757473564318,8.007412922667423e6
19606,509.2723316394586,8.007415959922157e6
19607,509.26891617008124,8.007418998706767e6
19608,509.2655009482996,8.007422039021738e6
19609,509.2620859741137,8.007425080867555e6
19610,509.2586712475235,8.007428124244702e6
19611,509.25525676852914,8.007431169153667e6
19612,509.25184253713047,8.007434215594932e6
19613,509.2484285533276,8.007437263568986e6
19614,509.2450148171204,8.007440313076312e6
19615,509.24160132850903,8.007443364117396e6
19616,509.23818808749337,8.007446416692723e6
19617,509.2347750940735,8.007449470802778e6
19618,509.2313623482494,8.007452526448048e6
19619,509.227949850021,8.007455583629017e6
19620,509.2245375993883,8.00745864234617e6
19621,509.2211255963515,8.007461702599993e6
19622,509.21771384091033,8.007464764390971e6
19623,509.214302333065,8.00746782771959e6
19624,509.21089107281534,8.007470892586334e6
19625,509.20748006016146,8.00747395899169e6
19626,509.20406929510335,8.007477026936142e6
19627,509.200658777641,8.007480096420176e6
19628,509.1972485077744,8.007483167444277e6
19629,509.19383848550353,8.007486240008931e6
19630,509.1904287108284,8.007489314114622e6
19631,509.1870191837491,8.007492389761836e6
19632,509.1836099042655,8.007495466951059e6
19633,509.1802008723776,8.007498545682776e6
19634,509.1767920880855,8.007501625957472e6
19635,509.1733835513892,8.007504707775632e6
19636,509.1699752622886,8.007507791137742e6
19637,509.16656722078375,8.007510876044287e6
19638,509.16315942687464,8.007513962495753e6
19639,509.1597518805613,8.007517050492624e6
19640,509.1563445818437,8.007520140035386e6
19641,509.1529375307219,8.007523231124525e6
19642,509.14953072719584,8.007526323760525e6
19643,509.1461241712655,8.007529417943873e6
19644,509.1427178629309,8.007532513675054e6
19645,509.1393118021921,8.007535610954551e6
19646,509.13590598904904,8.007538709782851e6
19647,509.1325004235017,8.00754181016044e6
19648,509.12909510555016,8.007544912087803e6
19649,509.12569003519434,8.007548015565425e6
19650,509.1222852124343,8.007551120593791e6
19651,509.11888063726997,8.007554227173387e6
19652,509.1154763097014,8.007557335304698e6
19653,509.1120722297286,8.007560444988209e6
19654,509.10866839735155,8.007563556224406e6
19655,509.1052648125703,8.007566669013773e6
19656,509.10186147538474,8.007569783356797e6
19657,509.0984583857949,8.007572899253963e6
19658,509.09505554380087,8.007576016705756e6
19659,509.0916529494026,8.007579135712661e6
19660,509.08825060260006,8.007582256275163e6
19661,509.0848485033933,8.007585378393749e6
19662,509.08144665178224,8.007588502068902e6
19663,509.078045047767,8.00759162730111e6
19664,509.07464369134743,8.007594754090857e6
19665,509.0712425825236,8.007597882438627e6
19666,509.0678417212956,8.007601012344907e6
19667,509.06444110766336,8.007604143810183e6
19668,509.0610407416268,8.007607276834938e6
19669,509.05764062318605,8.007610411419659e6
19670,509.05424075234106,8.007613547564831e6
19671,509.0508411290918,8.007616685270939e6
19672,509.04744175343825,8.007619824538468e6
19673,509.0440426253805,8.007622965367905e6
19674,509.0406437449185,8.007626107759734e6
19675,509.03724511205223,8.00762925171444e6
19676,509.03384672678175,8.007632397232509e6
19677,509.030448589107,8.007635544314427e6
19678,509.027050699028,8.007638692960678e6
19679,509.0236530565448,8.007641843171747e6
19680,509.0202556616573,8.007644994948122e6
19681,509.01685851436554,8.007648148290285e6
19682,509.01346161466955,8.007651303198723e6
19683,509.0100649625693,8.007654459673922e6
19684,509.00666855806486,8.0076576177163655e6
19685,509.0032724011561,8.00766077732654e6
19686,508.9998764918431,8.007663938504931e6
19687,508.9964808301259,8.007667101252023e6
19688,508.9930854160044,8.007670265568303e6
19689,508.9896902494787,8.007673431454254e6
19690,508.9862953305487,8.007676598910362e6
19691,508.9829006592145,8.007679767937114e6
19692,508.97950623547604,8.007682938534994e6
19693,508.97611205933333,8.007686110704487e6
19694,508.9727181307864,8.007689284446078e6
19695,508.9693244498352,8.007692459760254e6
19696,508.9659310164797,8.0076956366475e6
19697,508.96253783072,8.0076988151083e6
19698,508.9591448925561,8.00770199514314e6
19699,508.9557522019879,8.007705176752506e6
19700,508.95235975901545,8.007708359936882e6
19701,508.94896756363875,8.007711544696755e6
19702,508.94557561585776,8.007714731032608e6
19703,508.9421839156726,8.007717918944929e6
19704,508.9387924630832,8.007721108434201e6
19705,508.9354012580895,8.007724299500911e6
19706,508.93201030069156,8.007727492145544e6
19707,508.92861959088935,8.007730686368585e6
19708,508.925229128683,8.007733882170518e6
19709,508.9218389140723,8.007737079551831e6
19710,508.91844894705736,8.007740278513007e6
19711,508.9150592276382,8.007743479054533e6
19712,508.9116697558148,8.007746681176894e6
19713,508.90828053158714,8.007749884880574e6
19714,508.9048915549552,8.00775309016606e6
19715,508.901502825919,8.007756297033837e6
19716,508.89811434447864,8.00775950548439e6
19717,508.89472611063394,8.007762715518204e6
19718,508.8913381243851,8.007765927135764e6
19719,508.8879503857319,8.007769140337557e6
19720,508.8845628946745,8.007772355124067e6
19721,508.88117565121286,8.007775571495779e6
19722,508.877788655347,8.007778789453179e6
19723,508.87440190707684,8.007782008996752e6
19724,508.8710154064024,8.007785230126984e6
19725,508.8676291533238,8.007788452844361e6
19726,508.8642431478409,8.007791677149366e6
19727,508.86085738995376,8.007794903042486e6
19728,508.8574718796624,8.007798130524206e6
19729,508.85408661696675,8.007801359595011e6
19730,508.8507016018669,8.007804590255386e6
19731,508.84731683436274,8.007807822505818e6
19732,508.84393231445443,8.007811056346791e6
19733,508.8405480421418,8.00781429177879e6
19734,508.8371640174249,8.007817528802301e6
19735,508.8337802403038,8.007820767417809e6
19736,508.8303967107784,8.0078240076258e6
19737,508.82701342884883,8.007827249426759e6
19738,508.82363039451496,8.007830492821171e6
19739,508.8202476077769,8.007833737809521e6
19740,508.8168650686345,8.007836984392296e6
19741,508.8134827770879,8.007840232569979e6
19742,508.81010073313706,8.007843482343056e6
19743,508.806718936782,8.007846733712014e6
19744,508.8033373880226,8.007849986677337e6
19745,508.799956086859,8.0078532412395105e6
